cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,277,1,31856346.24,"[100000002741024100, 100000007629096100, 100000000661912100, 100000003131016100, 100000008576243100]",Community connected to one known seed; review downstream flow.
1,126,0,16339904.0,"[100000005140601100, 100000001600934100, 100000008603629100, 100000005367180100, 100000008097580100]",Connected non-seed community; review its links to the wider network.
2,106,4,16242879.02,"[100000001677929100, 100000002394199100, 100000001616816100, 100000004015047100, 100000002692750100]",Multi-seed connected community; review shared flow structure.
3,148,5,19555090.0,"[100000003684369100, 100000004539443100, 100000008165763100, 100000003247600100, 100000008748914100]",Multi-seed connected community; review shared flow structure.
4,41,3,4888834.28,"[100000005339662100, 100000004820260100, 100000000076451100, 100000007131370100, 100000004156082100]",Multi-seed connected community; review shared flow structure.
5,104,1,21747439.59,"[100000006443391100, 100000002838861100, 100000006385877100, 100000002812641100, 100000002613929100]",Community connected to one known seed; review downstream flow.
6,4,0,460000.0,"[100000006069103100, 100000000201868100, 100000003192220100, 100000006787636100]",Connected non-seed community; review its links to the wider network.
7,5,0,1189154.0,"[100000004691350100, 100000000291906100, 100000000291908100, 100000004670388100, 100000004722630100]",Connected non-seed community; review its links to the wider network.
8,55,1,3064863.0,"[100000004692798100, 100000000831684100, 100000001899164100, 100000002193259100, 100000000297649100]",Community connected to one known seed; review downstream flow.
9,6,1,1615030.0,"[100000008659445100, 100000008736940100, 100000008751429100, 100000005456919100, 100000008193577100]",Community connected to one known seed; review downstream flow.
10,126,0,24907250.330000002,"[100000001611488100, 100000000331309100, 100000000332284100, 100000004114962100, 100000003796063100]",Connected non-seed community; review its links to the wider network.
11,59,1,6772097.0,"[100000002941114100, 100000005168487100, 100000003115284100, 100000003360542100, 100000003622955100]",Community connected to one known seed; review downstream flow.
12,50,3,4135421.0,"[100000005074393100, 100000006424479100, 100000003270419100, 100000001236706100, 100000000375150100]",Multi-seed connected community; review shared flow structure.
13,15,0,850450.0,"[100000008471634100, 100000002472632100, 100000001526235100, 100000000404740100, 100000007811950100]",Connected non-seed community; review its links to the wider network.
14,15,0,3626010.0,"[100000008461532100, 100000003470579100, 100000000791285100, 100000002514975100, 100000006704530100]",Connected non-seed community; review its links to the wider network.
15,14,0,1605604.0,"[100000008213966100, 100000000838385100, 100000007382543100, 100000004407753100, 100000000470237100]",Connected non-seed community; review its links to the wider network.
16,125,7,18300397.28,"[100000000706545100, 100000006901046100, 100000003886323100, 100000007749092100, 100000004330371100]",Multi-seed connected community; review shared flow structure.
17,1,1,0.0,[100000000456947100],Isolated or single-node fragment for analyst review.
18,61,0,4350466.67,"[100000005704413100, 100000008136608100, 100000003671721100, 100000004655046100, 100000008335401100]",Connected non-seed community; review its links to the wider network.
19,7,0,143000.0,"[100000005911352100, 100000003962994100, 100000002217806100, 100000004549591100, 100000004508696100]",Connected non-seed community; review its links to the wider network.
20,8,0,2473417.91,"[100000008175078100, 100000008675322100, 100000000557536100, 100000008349740100, 100000004911971100]",Connected non-seed community; review its links to the wider network.
21,17,1,21586840.0,"[100000002224132100, 100000004603109100, 100000004892144100, 100000000594783100, 100000000552584100]",Community connected to one known seed; review downstream flow.
22,270,1,10178044.0,"[100000002733905100, 100000001166289100, 100000005342513100, 100000002527114100, 100000001697501100]",Community connected to one known seed; review downstream flow.
23,6,1,1527967.0,"[100000000580561100, 100000007939160100, 100000005183943100, 100000007930878100, 100000000955444100]",Community connected to one known seed; review downstream flow.
24,51,0,13990812.0,"[100000002308091100, 100000001311175100, 100000005242320100, 100000004400480100, 100000008130868100]",Connected non-seed community; review its links to the wider network.
25,2,0,761255.0,"[100000004586598100, 100000000583220100]",Connected non-seed community; review its links to the wider network.
26,8,0,389000.0,"[100000002214207100, 100000004066370100, 100000000600707100, 100000005507142100, 100000001825934100]",Connected non-seed community; review its links to the wider network.
27,13,1,1392916.0,"[100000001380054100, 100000004463277100, 100000003164661100, 100000006232815100, 100000004192865100]",Community connected to one known seed; review downstream flow.
28,41,0,5151924.1899999995,"[100000002686226100, 100000000608031100, 100000008327791100, 100000002320495100, 100000008649416100]",Connected non-seed community; review its links to the wider network.
29,18,0,3422800.0,"[100000003701161100, 100000002267998100, 100000003718221100, 100000000611474100, 100000008027922100]",Connected non-seed community; review its links to the wider network.
30,7,0,3077000.0,"[100000001053894100, 100000002594214100, 100000002241986100, 100000004047887100, 100000001286703100]",Connected non-seed community; review its links to the wider network.
31,4,0,518000.0,"[100000003163886100, 100000002205022100, 100000000629812100, 100000001380107100]",Connected non-seed community; review its links to the wider network.
32,20,0,617900.0,"[100000002229615100, 100000003154105100, 100000006308406100, 100000002448088100, 100000004777215100]",Connected non-seed community; review its links to the wider network.
33,13,0,6748650.0,"[100000000673868100, 100000008258083100, 100000007442518100, 100000004673335100, 100000003173783100]",Connected non-seed community; review its links to the wider network.
34,17,1,2977887.0,"[100000004144536100, 100000002257794100, 100000001330595100, 100000004007116100, 100000003603979100]",Community connected to one known seed; review downstream flow.
35,30,0,8045494.0,"[100000002622822100, 100000001887715100, 100000002540033100, 100000001714173100, 100000005241556100]",Connected non-seed community; review its links to the wider network.
36,11,0,3784703.0,"[100000002175422100, 100000003696422100, 100000003557488100, 100000002710570100, 100000002975437100]",Connected non-seed community; review its links to the wider network.
37,3,1,450000.0,"[100000000769919100, 100000002371751100, 100000007018630100]",Community connected to one known seed; review downstream flow.
38,9,0,1406982.0,"[100000002217161100, 100000001445848100, 100000007647294100, 100000002242066100, 100000000954884100]",Connected non-seed community; review its links to the wider network.
39,4,1,1404980.0,"[100000008601794100, 100000001872484100, 100000002459163100, 100000000785800100]",Community connected to one known seed; review downstream flow.
40,44,0,10215968.84,"[100000005933757100, 100000001937767100, 100000002605308100, 100000004159526100, 100000005941908100]",Connected non-seed community; review its links to the wider network.
41,10,0,322010.0,"[100000004552204100, 100000007322059100, 100000003646145100, 100000000993112100, 100000008172352100]",Connected non-seed community; review its links to the wider network.
42,56,3,13397542.0,"[100000005413948100, 100000005367445100, 100000003404627100, 100000001732159100, 100000008637537100]",Multi-seed connected community; review shared flow structure.
43,30,1,6513430.0,"[100000008546855100, 100000004350094100, 100000007689942100, 100000008582730100, 100000005409680100]",Community connected to one known seed; review downstream flow.
44,4,0,1595700.0,"[100000001131403100, 100000001052945100, 100000004616845100, 100000005146665100]",Connected non-seed community; review its links to the wider network.
45,4,0,832800.0,"[100000001065234100, 100000008625905100, 100000002194320100, 100000003159641100]",Connected non-seed community; review its links to the wider network.
46,29,0,446070.0,"[100000004891562100, 100000002706810100, 100000008715513100, 100000002670463100, 100000008460102100]",Connected non-seed community; review its links to the wider network.
47,5,0,172000.0,"[100000002700161100, 100000004659919100, 100000008461217100, 100000005031696100, 100000001223977100]",Connected non-seed community; review its links to the wider network.
48,15,0,3436955.0,"[100000004221668100, 100000005171642100, 100000005636951100, 100000006664478100, 100000008727982100]",Connected non-seed community; review its links to the wider network.
49,26,14,2289450.0,"[100000005382566100, 100000004041163100, 100000005523088100, 100000008516839100, 100000005668605100]",Multi-seed connected community; review shared flow structure.
50,5,0,338950.0,"[100000008190411100, 100000003133045100, 100000004747154100, 100000001498732100, 100000004715209100]",Connected non-seed community; review its links to the wider network.
51,6,0,2540000.0,"[100000004717647100, 100000004479404100, 100000002922000100, 100000002659103100, 100000001533161100]",Connected non-seed community; review its links to the wider network.
52,4,1,79050.0,"[100000003148220100, 100000001852140100, 100000004971871100, 100000006888238100]",Community connected to one known seed; review downstream flow.
53,10,0,603900.0,"[100000002696152100, 100000003635170100, 100000002156381100, 100000004209339100, 100000003321423100]",Connected non-seed community; review its links to the wider network.
54,3,0,553830.0,"[100000003692843100, 100000003321895100, 100000002371892100]",Connected non-seed community; review its links to the wider network.
55,6,1,275885.0,"[100000005895525100, 100000002462183100, 100000005056870100, 100000007175718100, 100000005807278100]",Community connected to one known seed; review downstream flow.
